md5_stem,CallToUnknown,DenialOfService,ExternalBug,GasException,IntegerUO,MishandledException,Reentrancy,Timestamp,TransactionOrderDependence,UnusedReturn
01547e637e07729422bd31ce9463f829,0,0,0,1,0,0,0,0,0,0
0154a59e75467d64b48ebebca0e419d1,0,0,0,0,0,0,0,0,0,0
01557dbb8789f900914c4908c1903ba5,0,0,0,0,0,0,0,0,0,0
015693cc25268cceef837696f59fbb65,0,0,0,0,0,0,0,0,0,0
0156f67c28fc3feb223a273a038c3724,0,0,1,1,1,0,0,1,0,0
01570fc38c911668fe81da46d6f31384,0,0,0,0,0,0,0,0,0,0
0158212389fefab53b2baca64a712141,0,0,0,0,0,1,0,0,0,0
01590d426f6d041c95ff6ffc39c6811e,0,0,0,0,0,0,0,0,0,0
015b90ebf17bda73a01ebe0fde5d5b32,0,0,0,0,0,0,0,0,0,0
015c57dfd87e9a943dd7938d42d65539,0,0,0,1,1,0,1,0,0,0
015c5acb60d2b01a7f4a3331fe13139b,0,0,1,0,0,0,1,0,0,1
015fb247f1413db10bb0ec1f5865e2dd,0,0,0,0,1,0,1,0,0,0
0160050ea85bd622732a7277d2cdfbc2,0,0,0,0,0,0,0,0,0,0
01610e50556c06a1eb78f8c93d3ce293,0,0,0,0,0,0,0,0,0,0
0161d91369ab97dedcf8835982bffc69,0,0,0,0,0,0,0,0,0,0
0162ae830217381ec55d96afdfcb4da5,0,0,0,1,1,0,1,0,0,0
016309fba9b0e5d3db37304f83645d53,0,0,1,0,0,0,1,0,0,1
0164ec4d357f1706d1b24522e485154d,0,0,0,0,0,0,0,0,0,0
0165a4c6b3b91d7ad64edd0a6faba123,0,0,1,0,1,0,0,0,0,0
0166a3bb3b36a536a1af2a8aa33b020c,1,0,0,1,0,0,0,0,0,0
016808742a50e7ed6fdb9f7c11f90493,1,0,0,1,1,1,1,0,1,1
016829cef47c814e5c81a874baac10e5,1,0,1,0,1,0,0,0,0,0
01685c095b945734a5cfe2a7064e6993,0,0,0,0,0,0,0,0,0,0
016962adc28dceee41bdd8b5ca1f2f9e,0,0,0,0,0,0,0,0,0,0
016a33b198357d2f18846fee070f4b79,0,0,0,1,1,1,0,0,1,1
016a3ba320724f7e0581e9fdef4ef8fa,0,0,0,1,1,1,1,1,0,1
016aba6228a8e58363b1b4c06ba71371,0,0,1,1,1,1,1,1,1,0
016ac2e0ae5555a55ada3d8248e3d5ea,0,0,0,0,0,0,0,0,0,0
016b0dd4b5f0bd57607fd0995340183d,0,0,1,0,0,0,1,0,0,1
016b450fc100ce5a4b583c4373f059fc,0,0,0,0,0,1,0,0,0,0
016bae4aec3aa55b30719af26fe7a840,0,0,0,0,0,0,0,0,0,0
016e209338955448cb1fa621e2f6c08e,0,0,0,0,0,0,0,0,0,0
016ea36a971a8fa01ff9226780f03f95,0,0,0,0,0,0,0,0,0,0
016f16881b41622d1a417f02db8359f1,0,0,0,0,0,0,0,0,0,0
016f80b71ac9b4e1b65a4354e4198c4e,0,0,0,0,0,0,0,0,0,0
0170bd9bc9b1c1fdbd4c162b0b4450b3,0,0,0,1,0,0,0,0,0,0
01717aae99d841ed050ef7836f378311,0,0,0,0,0,0,0,0,0,0
01737da582cc6a7e6dda60a101f29770,0,0,0,0,0,0,1,0,0,0
0174b7125e5f2fd9662ff712e39241b4,0,0,1,0,1,0,0,1,1,0
017517ce62b8d47545156399c8839be0,0,0,0,1,1,1,0,0,0,0
017641c3dbcd6d3ded6fe19c2fce1956,0,0,0,1,1,1,0,0,0,0
017762ce5168d904e291dc11f4c21d9d,0,0,1,0,1,1,1,0,0,1
0178ed1e4d0de9219014195088bbfe0f,0,0,0,0,1,0,0,0,0,0
017a9e9597d17cb41a770c8ad4a8d9e6,0,0,0,0,0,0,0,0,0,0
017aa2ef3cbe9e46f9a8151321799fc7,0,0,0,0,0,0,0,0,0,0
017ae464baf169898d7ce3265cd0af3e,0,0,0,0,0,0,0,0,0,0
017bef9ea253e58fcb5c7928dc4bb82b,0,0,0,1,1,0,0,1,0,0
017c456b25d92e6801cf45ac1d942f9d,0,0,0,0,0,0,0,0,0,0
017d4c8789838c4fb9283e31b854dd01,0,0,0,0,0,0,0,0,0,0
017da1b7395d6dad7133010c1b9a496a,0,0,0,0,0,0,0,0,0,0
017f00925b3739a30cb725c1699c95f8,1,0,0,0,1,1,0,0,0,0
017f0cdf8551936e4bab2900e9ea1ce6,0,0,0,1,1,1,0,0,1,0
017f29ab9c254f2677f70ac2aa7e265d,0,0,0,1,0,0,0,0,0,0
0180028fd22f945417e1fcb8dec5df92,0,0,0,0,1,0,0,0,0,1
018094994a40d6c2b2bff8e8baf56439,0,0,0,1,0,0,0,0,1,0
01812984404b35a26dc2a321b6f575bc,0,0,0,0,0,0,0,0,0,0
01813bdb4485491069956ba3ef274daf,1,0,0,1,1,0,0,1,0,0
0182a4b614b31fcf78b3e95c24c0b74c,0,0,0,1,1,1,0,0,0,0
01838a7b21bc7c3e01c21e86a262ef7e,0,0,0,1,1,0,0,0,0,0
0183f1374e9b5ecdf0ee02d5f80475f7,0,0,1,0,0,0,1,0,0,1
0185b1e50c9f12a16a08d8e9f1968027,0,0,0,1,1,1,0,1,0,0
01877ea6919a6ca2c8c1eba53aa6cf23,0,0,0,0,0,0,0,0,0,0
018964c8e25b9781c4072da9a3902824,0,0,0,0,0,0,0,0,0,0
0189826b6b27306bc5d909fa49d41989,0,0,0,0,0,0,0,0,0,0
018b1af5190dd519e808a522aaf9a865,0,0,0,0,0,0,0,0,0,0
018d713dec234174b3c8bce8d8d9baa6,1,0,0,1,1,0,0,0,0,0
018d7dec6528a690e0319c10c5c7c248,0,0,0,0,0,1,1,0,0,1
018ee77f4878abe3e63067fcdbf6ae9b,1,0,0,0,1,0,1,0,0,0
0191c43d8010677f389ab239af9d7c25,0,0,0,0,1,0,1,1,1,1
0192eac3c1f1670ead0d39128274f9ed,0,0,0,1,1,0,0,1,0,0
0193044853330bda6debe3463de18ff9,0,0,0,0,0,0,0,0,0,0
0194a577982b2616957cf160b50d78dc,0,0,0,0,1,0,0,0,0,0
01965162bb43aa6f79e0a6b9917ac0f6,0,0,0,0,0,0,0,0,0,0
019707af23b9f087b93cd658d8d508cc,0,0,0,0,0,0,0,0,0,0
0198755bcc9fabeb5fb413cc9ba95f6f,0,0,0,0,1,1,1,0,0,1
01989b285088ca1bfcad3580c49c8cdb,0,0,0,0,0,0,0,0,0,0
0198e9dc2b44c0fa2754dc94a8e539f0,0,0,0,0,0,0,0,0,0,0
01991c54c2dc8738ba34d7377fd4c2a9,0,0,0,0,0,0,0,0,0,0
01995870110b829078f5a35f8da6686c,0,0,0,0,1,0,1,0,0,1
019996eb4c7b8136ec1528e8c2bb1768,0,0,0,0,1,0,0,1,0,0
019a185c15a19681190cf62944499832,0,0,0,1,1,1,0,0,0,0
019b82086eac27dcbf009e093b30f6c5,0,0,0,1,1,0,0,0,1,0
019bb9e26a080148ca66580943d77aef,0,0,1,0,1,0,0,0,0,0
019ccc83781d5a8401e4a74de87c359a,0,0,0,0,0,0,0,0,0,0
019d05cd99a0a4dca151f2a94c9daa2b,0,0,1,0,1,0,0,0,0,0
019d0a47b9da20254a956836cf0230be,0,0,1,0,1,0,0,1,0,0
01a0ccf7ab83c72f6701fc876dec9a81,0,0,0,0,0,0,0,1,0,0
01a0eea1984508226ed302307612a2b8,0,0,0,0,0,0,0,0,0,0
01a49342fb57dee388028901ca86e5e1,1,0,1,0,1,1,1,1,1,1
01a4c7d602e02790c4a47f683464f43e,0,0,0,0,0,0,0,0,0,0
01a4e8fc71a9598768b6213a6d035776,0,0,0,0,0,0,0,0,0,0
01a5aa852ad6ac66a1b69aefdd06b16e,0,0,0,0,1,1,0,0,0,0
01a61a6d74e95e3f0036ca317999f8b5,0,0,0,0,0,0,0,0,0,0
01a6c6ca4727a20c983f81c9901a02a8,0,0,1,0,1,0,1,0,0,1
01a772c2bccec9efc4000ac730749ecc,0,0,0,0,1,1,0,0,0,0
01a835760d3b6c0bc9302a1006f55684,0,0,0,0,1,0,0,0,0,0
01a8a78254462f91fa200b8780eb6d7b,0,0,0,1,1,0,0,0,1,0
01aa73ea624069580ad560cdfe981d59,0,0,0,0,0,0,0,0,0,0
01aa80f8c27a6ba7f1626e97db7a1beb,0,0,0,0,1,0,0,0,0,1
01aabeb335b6dd7e8aa97691adb343c2,0,0,0,1,0,0,0,0,0,0
01ac758e9b1c041f9607b52a89ee4a11,0,0,0,1,1,1,0,0,0,0
01aed67b97ac50e987e6e401b34c07d0,0,0,0,0,0,0,0,0,0,0
01af80f8c8a68b45f8ebc06549ec77b2,0,0,0,0,0,0,0,0,0,0
01afeac170b5441e7fe52e16f5161b9c,0,0,0,0,0,0,0,0,0,0
01b01c4d2bc99ddfacfe196e40d0d528,0,0,1,0,0,0,1,0,0,1
01b065d676181237e1e2fa6a75ed54cb,0,0,0,1,1,1,0,0,1,0
01b085266005774cdb9a9d1b6557e39d,0,0,0,0,0,0,0,0,0,0
01b093353f8e5b6342802318671ece3a,0,0,0,0,1,1,1,0,0,1
01b345113d9aaef6b682c919a0c4f21d,0,0,1,0,0,0,1,0,0,1
01b38bf113a0856ffc7c485f3cd8d0e3,0,0,0,0,1,0,1,1,0,0
01b552eaeeada18305ef145542810ba5,0,0,0,0,0,0,0,0,0,0
01b55b9f481681f319c830f1af9e5548,0,0,0,0,0,0,0,0,0,0
01b754a846243af47e6b25433205f39f,0,0,0,0,1,0,0,0,0,0
01b856eeb78b313829ad5de86eb488e3,0,0,0,1,1,1,1,0,0,1
01b9d506d3500e6561ce0d81f4717e8e,0,0,0,0,0,0,0,0,0,0
01ba3b6e4daaf3795895bdf82eec3fe9,0,0,0,1,1,0,0,1,0,0
01ba3d85a7c00f12abd39585c681d8e7,0,0,1,0,0,0,1,0,0,1
01ba654607b90486542a8c6b1cf3507b,0,0,0,0,0,0,0,0,0,0
01baab2a25686b8390fce4a88ad7a0ff,0,0,0,1,1,1,0,0,1,0
01bd0159d39a773f2339797a816f2ae3,1,0,0,0,1,0,0,0,0,0
01be671d0d9875fff275fa19361ddbfe,0,0,1,0,1,1,1,0,0,0
01c0f3cae81b5d47323122d1ad66c52e,0,0,1,1,1,0,1,0,1,1
01c37914309af84b1cf54141259f18c6,0,0,0,0,0,0,0,0,0,0
01c383c06cd696bf467f3422b8ee03cf,0,0,1,0,1,1,0,0,0,0
01c3badb4274519aee0aee879961d0a0,0,0,0,0,0,0,0,0,0,0
01c46acfb9eaf5e4e10cb03b045cf30d,0,0,0,1,1,1,1,1,1,1
01c50f91c7587440ac49ca0b5ee595ab,1,0,0,0,1,1,0,0,0,1
01c5de25c4281c7c213cb3a40534dffa,0,0,0,0,0,0,0,0,0,0
01c61fcafd6a010301096d6cdc6cffa4,0,0,0,1,1,0,1,1,0,0
01c65a4acd6630042002ba33124e6a76,0,0,0,0,0,0,0,0,0,0
01c774a1407d1aba56e5dad7cd511a60,0,0,0,0,1,1,0,0,0,0
01c7f349e82a125568e088ad7375e162,0,0,0,0,0,0,0,0,0,0
01c939a262acad2d7dfa020c0b3469fc,0,0,0,0,0,0,0,0,0,0
01c9badb4c494304e181bf8a3f7b47a1,0,0,0,0,0,0,0,0,0,0
01ca2f3a3a7acf651582d066a96642ed,0,0,1,0,1,1,1,0,1,0
01cb31ca0d89300f802d973ab956486a,0,0,0,0,0,0,0,0,0,0
01cb3d507543b0af9de6ebef8375ea91,0,0,0,1,1,0,0,0,1,0
01cce0d4750ee3398065c235235f9861,0,0,0,0,1,0,0,0,1,0
01cd1e5a56d2e1ecfd4618945993a1d2,0,0,1,0,0,0,0,0,0,1
01cd3e65651c0a4c9c3cf2ed0a78b1e9,0,0,1,1,1,1,1,0,0,1
01cd7d26e944df55dac5cb10d2c47aff,0,0,0,1,0,0,0,0,0,0
01ce44584b045ab2b41b1d6727771499,0,0,0,0,0,0,0,0,0,0
01ceafd5f12f5ee5bfa13ab872373c39,0,0,0,0,0,0,0,0,0,0
01d191d556c0d7b754ec356e97a7e44e,0,0,0,0,0,0,0,0,0,0
01d2b9174d0f4394a0e06f219e96ec5b,0,0,0,0,1,1,0,0,0,0
01d2c8e4237af44b45e22d212478673a,0,0,0,0,1,0,0,0,0,0
01d44306e5d28712f7ee309c9a435864,0,0,0,0,0,0,0,0,0,0
01d5c7eb925a178fb0df9a64f41b2f89,0,0,0,0,1,0,0,0,0,0
01d68011651f46bbb493608f336fb253,0,0,0,0,0,0,0,0,0,0
01d69172856a3b93cfe9c07079cb7b5f,1,0,0,1,1,0,0,0,0,0
01d6a1dc819dc0b2fb553d71b186c1fa,0,0,0,0,1,0,0,0,0,0
01d6a3d80d00c07c830f926d5c24e561,0,0,0,0,0,0,1,0,0,0
01d6c0f8e4eb2ea2059c15ee8e4dbec4,0,0,0,0,0,0,0,0,0,0
01d7fcf4ea8aed0e10f7e75b9653d34f,0,0,0,0,1,1,0,0,0,0
01d869ef437d8851ca27df52dd624f5f,0,0,0,0,1,1,0,0,0,0
01d9356d530381a499f4a6b5985fb4de,0,0,0,0,0,0,0,0,0,0
01da1959976b7e3173604f5cc329a0c9,0,0,0,0,1,0,0,0,1,0
01dbc56f0b05bd1e93cb2c80d33ad8d1,0,0,0,1,1,1,0,1,0,0
01dc15d4f75696edb8e9048f343848d4,0,0,0,0,0,0,0,0,0,0
01dd4ef02330dbe1fa0f55605a144b6a,0,0,0,0,0,0,0,0,0,0
01de009a2de3ca6e34c8fd7bf5384e75,1,0,0,1,1,0,0,0,1,0
01df9daa7e941c4727aaf05563ee8316,0,0,0,0,1,0,0,0,0,0
01e152948131f673ae1d6c135b9f84cd,0,0,0,0,0,0,0,0,0,0
01e26a6a2d7f456658142ef105f63549,0,0,0,0,0,0,0,0,0,0
01e34e0e7903a8a3e9dfaff7641a6ea8,0,0,0,1,1,1,0,0,0,0
01e447ec455f5064cce4b913c86ddf10,1,0,1,1,1,0,1,0,1,1
01e5576e84e5824c4bfd11cd87036285,1,0,0,0,1,0,0,0,0,0
01e6f7ab0a220c694f1a260225e9ce7d,0,0,0,0,0,0,0,0,0,0
01e70e94377e0aeb8c8371828bb107f7,0,0,0,0,1,1,0,0,0,0
01e9aa9186cd4aa38d29e313f39fb814,1,0,0,0,0,0,1,0,0,0
01e9d8dc756d998360bfd1ab4e8d101b,0,0,0,0,0,0,0,0,0,0
01eac6372c77ecd1c0a060ed0ac50514,0,0,0,1,1,1,0,0,1,0
01eb039668b391a8a13fbf96cac1fb8b,0,0,0,0,0,0,0,0,0,0
01ec65b4991d455763dda09b6327c422,0,0,1,0,1,0,0,0,0,0
01ecbed39525531b4a886bbbcb28d6de,0,0,0,1,1,1,0,0,0,0
01ee649209d8fede1c3ec5cd8297f97f,0,0,1,0,1,0,0,0,0,0
01f0ea5d70174881c168efa34d50cf08,0,0,0,0,0,0,0,0,0,0
01f284ede6a92049e1370eaa760d99ad,0,0,0,0,0,0,0,0,0,0
01f473cea1f05067fd69de116a38529f,0,0,0,0,1,1,1,1,1,1
01f5ad3fa8d2ea45c2a8007337f71ab8,0,0,0,1,1,1,0,0,0,1
01f733d794839174d1e9be0e8dee4ea5,0,0,1,1,1,1,0,0,1,0
01f7ab9b9a0ee0560cf72a8c2bf82749,0,0,0,0,0,0,0,0,0,0
01f9211f53b7139b090183af2a836e59,0,0,1,0,1,0,0,0,0,0
01f98101d5dff2e629f4690b37095ee6,0,0,0,0,0,0,0,0,0,0
01fbd7b511281b949a01156b530a4fc6,0,0,0,0,0,0,0,0,0,0
01fbdb7e645f7ec9ed1bb6ba62552b65,0,0,0,1,1,1,1,1,1,0
01fc9e4d459a28ec98c1df9bd47f9738,0,0,0,1,1,0,0,0,1,0
01fed6feb701da61686667e06a619c5f,0,0,0,0,0,0,0,0,0,0
01feda5e7153f1b9c7c61cb15f01fd47,1,0,1,0,1,1,1,0,0,1
01fffd2f43fb9e2b5ba301a04c484eff,0,0,0,0,0,0,0,0,0,0
02003820212108b6c00382d0aaddc033,0,0,1,1,1,1,0,0,1,0
02009fe0b0e4d911c893f2cdb0cd2c46,1,0,1,0,0,0,1,0,0,0
02018774cb97e67eca931573367740ab,0,0,0,0,0,0,0,0,0,0
0202afd13a1c5f3f8ee7a0f27814e803,0,0,0,0,1,1,0,0,0,0
0202bfe2c53016860f01fb5f8a86aaa6,1,0,0,0,0,0,1,0,0,0
0206607b462bbf7548f7a3865e4a086b,0,0,0,1,1,0,1,0,0,0
0207435e016a0a1f062693e22a3eb571,0,0,1,0,0,0,1,0,0,1
02074904e2bfcc95a5326fe735a3b7d6,0,0,1,0,0,0,1,0,1,1
0207b5ccb4597aabf37e2395b73a60ad,0,0,0,0,0,0,0,0,0,0
02083a6763ee31da0d314113dca6bfd1,1,0,1,1,1,1,1,1,0,0
02095976e6793b43ae6a671987214539,0,0,0,1,1,1,0,0,0,0
020a8ebe5288fc2943e82025f9629e7f,1,0,0,0,1,0,0,0,0,0
020be198a2b534ec0ecda36b10b10036,1,0,0,1,0,0,0,0,0,0
020c582bf00071cb9c665f94effaad5c,1,0,0,0,1,0,1,1,0,1
020e0b9f8c3ac2ec35f2a009b1e2abbc,0,0,0,0,0,0,0,0,0,0
020ec4afb4f81d104071669e349df5ec,0,0,0,0,1,0,0,0,1,0
021281c6079746d77e6eca04796edf3d,0,0,0,1,1,0,0,0,0,1
02133ca402136680c43d09126a779141,0,0,0,1,1,1,0,0,1,0
02137fa485460314a51297ee2eb4ef1b,0,0,0,0,0,0,0,0,0,0
02138ed63962ac937f2fa7dcc381be71,0,0,1,0,0,0,1,0,0,1
0213927c9f6525c87481be0102f03aae,0,0,0,0,0,0,0,0,0,0
0214a825d0ef1b32251b6a6922e0ecdc,0,0,0,0,1,0,0,1,0,0
0215c8dd058d2882dfc8d33f6aea2910,0,0,0,0,0,0,0,0,0,0
0216f5ae1b305e552307f4defc5c8663,0,0,0,0,0,0,0,0,0,0
0218ff1ed61e23b986ab0308e4d6677c,0,0,0,0,0,0,0,0,0,0
02190dd87859dc8b63c99a3aef73b643,0,0,0,0,0,0,0,0,0,0
021b3ad32d6e971b4e253174308a82c0,0,0,0,0,0,0,0,0,0,0
021bf271b3dc71ff0652157aefddbdf5,0,0,0,0,0,0,0,0,0,0
021c68e54c889440f0a31be19aa9a0ac,0,0,0,0,1,0,1,0,0,0
021ce1fe08bedb1637e22b39a1fa36ed,0,0,0,0,0,0,0,0,0,0
021f54cc235403c72620e0da73bab952,1,0,1,0,1,0,0,0,0,0
022229c0d99770aaa151b90086f18615,0,0,0,1,1,0,1,0,0,1
022241d00dcfd19f70448e1969d92e2c,0,0,1,0,0,0,1,0,0,1
02229524695e69d9d9b6544376d8bdd1,0,0,0,1,1,0,0,0,0,0
0223a7cc3710fd35c050b5cae4e92d46,0,0,0,0,1,0,0,0,0,0
0223b65af201e4977d2a1fbc9a3a1f2f,0,0,0,0,0,0,0,0,0,0
0223cc736109195b5fcacf508bdedc16,0,0,0,0,0,0,0,0,0,0
02246379e0447bab0f1a76ce82835794,0,0,0,0,0,0,0,0,0,0
022464933f84885781f6aaa0adce4193,0,0,0,0,1,1,0,0,0,0
02260a89109b2550cb345f517cb1653f,0,0,0,1,1,0,0,0,1,0
0227125b210f77e031a375fd755576e1,0,0,0,0,0,0,0,0,0,0
02276ec6ad8bbdd64be69be3fb96cfdc,0,0,0,0,1,1,0,0,0,0
0227a6be105a535eb24944554649d8a5,0,0,1,1,1,1,1,0,0,0
0228562c2b6c3999f4492a97be595072,0,0,0,0,1,0,0,0,1,0
0228ae5ea53e61767484e8730ab97319,0,0,0,1,1,0,0,0,1,0
022a175015382d9ee779128b207d5520,0,0,0,0,0,0,0,0,0,0
022c0a7e7533314dd1837ab71bf60a45,0,0,0,0,0,1,0,0,0,0
022c2c7e02e59cd921bc5398289737ed,0,0,0,0,0,0,0,0,0,0
022e2b073cb79317c8d5e6ac2fffaa64,0,0,0,0,1,1,0,0,0,0
022fc9212fc6404da4ef07b8b4423cf7,0,0,0,0,1,0,0,0,0,0
0230196806eda376e441a34633f6dcfa,0,0,1,1,1,0,1,0,1,1
02308b7d729fbe1c215519406e858985,1,0,0,0,0,0,0,0,1,0
0230bef7d472eb82236bd81498f546c4,0,0,0,0,1,1,0,0,0,0
02314412eb6434e5753eb00c92047425,1,0,0,0,0,0,1,0,0,0
02322783808133ee72a8ffaffa63d95a,1,0,0,0,0,0,1,0,0,0
02325e9622ea9b464b99aed8d6f4bfad,0,0,0,0,0,0,0,1,0,0
0232b140595066f54612d3875db72ef8,0,0,0,0,1,0,1,0,1,0
0234890e09203e3fdc5d5163c4452618,0,0,1,0,0,0,1,0,0,1
023a31a302f2d4ced3a06bd17bf3cfd2,0,0,1,0,1,0,0,0,0,0
023a5449947850f54884bc0476b87068,0,0,0,0,1,0,0,1,0,0
023c580514b48ec29a575fe910770931,0,0,0,0,0,0,0,0,0,0
023ca7392ceba32ee6e07fd57dc48950,0,0,0,0,0,0,0,0,0,0
023d9f85eace1af8a9a2b6f06ebe8dcc,0,0,0,0,1,0,0,0,0,0
023de6f84e35fcdbd5d771a6611b2804,0,0,0,0,0,0,0,0,0,0
023e803b1e7f1290ed63c59e9d1ac71f,0,0,0,1,1,0,1,0,0,0
023f99dffe495167bef574d5dd9734cf,0,0,0,0,0,0,0,0,0,0
0240cdc3ad5b05338086044819ee1ae1,0,0,0,0,1,0,0,0,0,0
024187ff10c3325b842432bf47471e35,0,0,0,0,0,0,0,0,0,0
0241b2f4385eb068021b3e44b750f67b,0,0,0,0,1,1,0,0,0,0
0242a45ecdf2f621e5daece1660b8a79,0,0,0,0,0,0,0,0,0,0
0242fb429f516d1cd3807a37021b8251,0,0,0,0,0,0,0,0,0,0
02434dd7dbdae800cf354af8921c74c9,0,0,0,0,0,0,0,0,0,0
02438c6c3dcecc0fa2062809890735ec,0,0,0,0,1,0,0,0,1,0
02446a70550a7132473d20221b358442,0,0,0,0,0,0,0,0,0,0
0244ca5b27a742dae471874c0a24d6ec,1,0,0,1,1,1,0,1,1,0
0244e65dd29e38b51a4ca22b23739940,0,0,0,0,1,0,1,1,1,0
024539f836aabd600774a2099b525c54,0,0,0,1,1,0,0,0,0,0
0246303f896f179cb47904d035254524,0,0,0,0,0,0,0,0,0,0
02464fdd70b2477a732a9343b12c12c4,0,0,0,1,1,1,0,0,0,0
02476751f6f0babd9d08b32a631dbdf4,0,0,0,1,1,0,0,0,0,1
02476e12b92d4f783fe11f3026b34f96,0,0,0,0,1,0,0,0,0,0
0247dcb3f79c5381972e77e2dfc3c2f1,0,0,0,0,0,0,0,1,0,0
024aea68b572cec0f7c358be75d74ad0,0,0,0,0,0,0,0,0,0,0
024b15725c57dba374903b07c37495c4,0,0,0,1,1,1,1,1,1,0
024c6c49a5ee45f463d49e54449e5014,0,0,0,0,1,1,0,0,0,0
024d1a4046c04d44a63422458a08ab5b,1,0,0,1,1,1,1,0,0,1
024df9f07c826d7763bdcfcee0301db7,0,0,0,0,0,0,0,0,0,0
024e089d0e02358165f1de782465fa9d,0,0,0,0,0,0,0,0,0,0
024f220b81080b0fb6b41aedbc3804fb,0,0,0,0,1,1,0,0,0,0
0252d4b60a680b9f4224ff64ebac157a,0,0,0,0,0,0,0,0,0,0
02543d721adf8b59e62678483ab1d72f,1,0,0,1,1,0,1,0,0,0
025487322ebbdce55a466d5553bb647d,0,0,0,0,0,0,0,0,0,0
02549480e21fa5368e8a61027f29eb5d,0,0,0,0,0,0,0,1,0,0
025683ebf8c337c6c8d8ddd40e8c209c,0,0,0,0,1,1,0,0,0,0
02580791a56731c09dd663c58811e2e5,0,0,1,0,0,0,1,0,0,1
025819165adab8ef7665f24224c9eade,0,0,0,0,0,0,0,0,0,0
025a5fc4fcd7f3fce9edafeb9b0573ee,1,0,0,0,0,0,1,0,0,0
025bc1bdc1d702280cf10546d5983196,0,0,1,0,1,1,1,1,0,0
025cd867bdfb4288fa649dbce2f747b5,0,0,0,1,1,0,0,0,1,0
025d5a3b4f7afe6e24a2493aff790a2a,0,0,0,0,0,0,0,0,0,0
025de2cfcf2cc898bd31ff6b68f3a201,0,0,0,0,0,0,0,0,0,0
025f5f5f97a48463d4d38e9c43df5c7c,0,0,1,0,1,0,1,0,1,0
026170d1a72d4e5d5476ae754daf9df9,0,0,0,0,0,0,0,0,0,0
0261882900e571aa328e1063b0ef56f0,0,0,0,0,0,0,0,0,0,0
0261b7f3a1a4b594b72a3b743de709f4,0,0,0,1,0,0,0,0,0,0
02622ec766b9f87cb1a2861ee4f78528,0,0,1,0,0,0,1,0,0,1
026334a5f9461b5ecfbe385a0be7876c,0,0,0,0,0,0,0,0,0,0
026531425d40713868a81a221072bf2d,0,0,0,0,1,0,0,0,0,0
0266bb1bf84f4f9969722051bd8dff6f,0,0,0,0,0,0,0,0,0,0
0268cb179bd8fc7f845c7f16795d0df2,0,0,0,1,1,0,1,1,0,0
0268d53e079cc89f492a25a81bf4bbbc,0,0,1,0,1,0,1,0,0,1
0268d7f1b04e00a77b8f2f23daf1891a,1,0,0,1,1,0,1,0,0,1
02698605c425ef6a491c60298e6409bd,0,0,0,0,0,0,0,0,0,0
026abab7e1c4a25fa876d969ec726a1f,1,0,0,0,1,0,0,0,0,0
026b58af8bf44d2575022e4deb478321,0,0,0,0,1,1,0,0,0,0
026c59b1cddb10267302d3b046b5cf7a,0,0,0,0,0,0,0,0,0,0
026cb9ecdb20ccae4eb38a55312c8b80,0,0,0,1,1,0,1,0,0,1
026e0271851cb9087dff644178f65f3f,0,0,0,0,1,0,0,1,1,1
026f1b67d7cbd732ffd8d2837c2f5d51,0,0,0,0,0,0,0,0,0,0
02724f75c19112c3a2b8115dcdd829af,1,0,1,0,1,1,0,0,1,0
0272704f19d009bdec1a9f6fd184ae97,0,0,1,1,1,1,1,0,1,0
0273a0c0d34987d9e5903ca1500fd7c8,0,0,0,1,1,0,0,0,1,0
0274fee4ce63620c293c9e3f51a872ea,0,0,0,0,1,0,0,0,0,0
02756602628dc2f040c35c664ab17f36,0,0,0,0,0,0,0,0,0,0
02756f658d5b2938292ecc6529470bd5,1,0,0,1,1,1,1,0,1,0
02770c84ec643bf9949f79878f57fe8a,0,0,0,1,1,1,0,0,1,0
02785d0a482cb7e46277a57d1fffe61f,0,0,0,0,1,1,0,0,0,0
0279ea2f422638a0b7af0946b6f0f18c,0,0,0,0,0,0,0,0,0,0
0279f0fe75cfedf5e639dc8ab43645e6,1,0,1,0,1,0,0,0,0,0
027a2fc3c8526a0fc8682a9988c31111,0,0,0,1,1,0,1,0,1,0
027b174627f5d90a3fbcd3ec6457c747,0,0,0,0,1,0,0,0,0,0
027bba77f9b2b7f59e33ca13966e26c5,0,0,1,1,1,0,1,0,0,1
027bc7b2d79eff921682f79635308970,0,0,0,0,0,0,0,0,0,0
027d3d2bd826ad8115c9d2294e1c5a42,1,0,1,0,1,0,0,0,0,0
027d8cfdc2029cc22a1a27b3c5d31bb5,0,0,1,0,0,0,1,0,0,1
027ddb76c3df0d0f8b22f995e6e240ca,0,0,0,0,1,1,1,0,1,0
027e054d7b234ad7f3d392c026fae004,0,0,0,0,1,1,0,0,0,0
027e4d9c0bb8aafd8bbd050acd877b23,0,0,0,0,0,0,0,0,0,0
027e7e4676e65b4aabb001eacb044c25,0,0,1,0,0,0,1,0,0,1
027fd42f7f482ffdbe42fe0e863faacb,1,0,0,0,1,0,1,0,0,1
02803ae88c809fc9f5e00ca8e75b35a5,0,0,0,1,1,0,0,0,0,0
02813e652ce18ec7719c004903a1ef38,0,0,0,0,1,1,0,0,0,1
028157cdde213c72a91a1419dd0028a8,0,0,0,0,0,0,0,0,0,0
0282f86b22aa6dfd1413e2769e0ede0d,0,0,0,1,1,1,0,0,1,0
